company_name,location,location_type,sales,url,phone_number
Artemis Biotech Limited,Maharashtra(India),Headquarters,5179478,www.themismedicare.com,2267607080.0
Gg Chemicals And Pharmaceuticals Private Limited,Punjab(India),Headquarters,5114495,www.ggchemicals.com,
Rv Lifesciences Limited,Maharashtra(India),Headquarters,5085297,www.atrapharma.com,2268170901.0
Arbro Pharmaceuticals Private Limited,Delhi(India),Headquarters,5076683,www.arbropharma.com,1145854585.0
Unidrug Innovative Pharma Technologies Limited,Madhya Pradesh(India),Headquarters,5040235,www.unidrugindia.com,7312720402.0
Dxn Manufacturing (India) Private Limited,Puducherry(India),Headquarters,5032889,pdymfgindia.dxn2u.com,
Ezee Soulnature Healthcare Private Limited,Delhi(India),Headquarters,5027220,www.soulnature.com,
Jarun Pharmaceuticals Private Limited,Gujarat(India),Headquarters,5027220,www.jarunpharma.com,9328041933.0
Lepro Herbals Private Limited,Delhi(India),Headquarters,5015269,,
Viswa Laboratories Private Limited,Maharashtra(India),Headquarters,4985764,www.viswalaboratories.com,8600178144.0
Genomics Biotech Limited,Delhi(India),Headquarters,4984026,,
Kappac Pharma Limited,Maharashtra(India),Headquarters,4984026,,
Synergy Remedies Private Limited,Telangana(India),Headquarters,4979725,www.synergyremedies.com,4040110014.0
Maharishi Ayurveda Products Private Limited,Delhi(India),Headquarters,4966952,www.maharishiayurvedaindia.com,9811149160.0
T C Health Care Private Limited,Uttar Pradesh(India),Headquarters,4942691,,12322250864.0
Suraksha Pharma Private Limited,Telangana(India),Headquarters,4938717,www.surakshapharma.com,9885278707.0
Star Drugs & Research Labs Private Limited,Karnataka(India),Headquarters,4929697,www.stardrugs.in,8041131115.0
Surya Life Sciences Limited,Gujarat(India),Headquarters,4917255,www.suryalifesciencesltd.com,9998945800.0
Sai Parenteral'S Limited,Telangana(India),Headquarters,4893601,,9603192082.0
Vardhaman Remedies Private Limited,Maharashtra(India),Headquarters,4891157,www.vardhamanindia.com,9820267142.0
A C Pharmaceuticals Private Limited,West Bengal(India),Headquarters,4886300,,
A.G. International Private Limited,Delhi(India),Headquarters,4886300,www.arwachinschools.com,
A.M.V. Pharmacy (India) Private Limited,Uttarakhand(India),Headquarters,4886300,,
A.P.Explo Chem Private Limited,Telangana(India),Headquarters,4886300,,
Aa Herbal Bio-Tech Private Limited,Chandigarh(India),Headquarters,4886300,,
Aara Life Sciences India Private Limited,Tamil Nadu(India),Headquarters,4886300,,9842162345.0
Aarud Natural Wellness & Research Private Limited,Himachal Pradesh(India),Headquarters,4886300,,
Aashirwad Chlorofins Private Limited,Delhi(India),Headquarters,4886300,,
Abaxis Labs Private Limited,Punjab(India),Headquarters,4886300,,
Abbey Drugs Private Limited,Chandigarh(India),Headquarters,4886300,,1724673839.0
Abca Biosolutions Private Limited,Chandigarh(India),Headquarters,4886300,www.abcabio.com,9872031660.0
Abdiel Herbs Private Limited,Rajasthan(India),Headquarters,4886300,www.abdielherbs.com,7727073737.0
Abhinava Bio-Sciences Private Limited,Karnataka(India),Headquarters,4886300,,
Abhivrudhi Vet India Private Limited,Telangana(India),Headquarters,4886300,www.abhivrudhi.net,
Abia Pharmaceuticals Private Limited,Tamil Nadu(India),Headquarters,4886300,www.abiaindia.com,
Able Remedies Private Limited,Delhi(India),Headquarters,4886300,,
Abnoll Healthcare Private Limited,Delhi(India),Headquarters,4886300,,
Abseil Pharmaceuticals Private Limited,West Bengal(India),Headquarters,4886300,www.abseil.in,
Abyla Healthcare Private Limited,Haryana(India),Headquarters,4886300,,
Accost Pharmaceuticals (India) Private Limited,Bihar(India),Headquarters,4886300,,
Achieva Healthcare Private Limited,Delhi(India),Headquarters,4886300,,8527530033.0
Achievaa Pharmaceutical India Private Limited,Tamil Nadu(India),Headquarters,4886300,,
Across Laboratories Private Limited,Delhi(India),Headquarters,4886300,corp.syzygy.in,1122775455.0
Activebio Pharmaceuticals Private Limited,Delhi(India),Headquarters,4886300,,
Activor Biotech Private Limited,West Bengal(India),Headquarters,4886300,,
Acton Pharma Private Limited,Delhi(India),Headquarters,4886300,,9820065651.0
Ad Vikachemicals & Oil India Private Limited,Uttar Pradesh(India),Headquarters,4886300,,
Adam Laboratories Private Limited,Uttar Pradesh(India),Headquarters,4886300,,
Add-Life Pharma Limited,Gujarat(India),Headquarters,4886300,,
Adithya Organics Private Limited,Telangana(India),Headquarters,4886300,,
Aditya Biologicals Private Limited,Gujarat(India),Headquarters,4886300,,
Aditya Capsules Private Limited,Maharashtra(India),Headquarters,4886300,,
Aditya Generic (Drugs) Private Limited,Assam(India),Headquarters,4886300,,
Adlac Life Science Private Limited,Gujarat(India),Headquarters,4886300,,
Adman Formulation Private Limited,Madhya Pradesh(India),Headquarters,4886300,www.admanformulation.com,7312723451.0
Admex Biogenics Private Limited,Bihar(India),Headquarters,4886300,,
Admit Pharmaceuticals Private Limited,Gujarat(India),Headquarters,4886300,,
Adobe Pharmaceuticals Private Limited,Uttar Pradesh(India),Headquarters,4886300,,8755418760.0
Adon Pharmaceuticals Private Limited,Rajasthan(India),Headquarters,4886300,,
Adore Meditech Private Limited,Chandigarh(India),Headquarters,4886300,,9876301000.0
Adore Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,4886300,www.adorepharma.com,
Advance Pharmatech Drugs Private Limited,Rajasthan(India),Headquarters,4886300,,1412553313.0
Advanced Clinical Research Private Limited,Karnataka(India),Headquarters,4886300,www.advancedcr.net,8041262394.0
Advia Life Sciences Private Limited,Maharashtra(India),Headquarters,4886300,,
Aestus Pharmaceuticals India Limited,Chandigarh(India),Headquarters,4886300,,
Afflatus Pharmaceuticals Private Limited,Delhi(India),Headquarters,4886300,www.afflatuspharma.com,9306755157.0
Afkinz Suisse India Private Limited,Uttar Pradesh(India),Headquarters,4886300,,
Aflux Pharmaceuticals Private Limited,Gujarat(India),Headquarters,4886300,,
Agarwal Herbals & Cosmetics Private Limited,Maharashtra(India),Headquarters,4886300,www.sppc.co.in,
Agarwal Pharchem India Private Limited,Maharashtra(India),Headquarters,4886300,www.apipl.biz,
Agc Chemicals Private Limited,Uttar Pradesh(India),Headquarters,4886300,www.agcchemical.co.in,1202897086.0
Aglow Pharmaceuticals Private Limited,Bihar(India),Headquarters,4886300,,
Agnova Chemicals Private Limited,Gujarat(India),Headquarters,4886300,,
Agnus Pharmaceuticals Private Limited,Kerala(India),Headquarters,4886300,,
Agom Aushadhalaya Private Limited,Maharashtra(India),Headquarters,4886300,www.agom.co.in,
Agrani Pharmaceutical Private Limited,Haryana(India),Headquarters,4886300,www.agranipharmaceutical.com,
Agrim Healthcare Private Limited,Maharashtra(India),Headquarters,4886300,,
Agrogill Chemical Private Limited,Chandigarh(India),Headquarters,4886300,,
Ailex Pharmaceuticals Private Limited,Delhi(India),Headquarters,4886300,,9811084626.0
Ajay Labs Private Limited,Telangana(India),Headquarters,4886300,,4048558585.0
Akhilam Pharmaceuticals Private Limited,Kerala(India),Headquarters,4886300,,
Aksitech Life Sciences Private Limited,Maharashtra(India),Headquarters,4886300,www.bharatserums.com,2245043456.0
Alaunus Pharmaceutical Private Limited,Gujarat(India),Headquarters,4886300,,
Alberta Remedies Private Limited,Delhi(India),Headquarters,4886300,,
Aldanis Remedies Private Limited,Rajasthan(India),Headquarters,4886300,,
Alexa Bio Tech Private Limited,Chandigarh(India),Headquarters,4886300,,
Alexander Life Care Private Limited,Gujarat(India),Headquarters,4886300,www.alexanderlifecare.com,
Algen Pharma Private Limited,Andhra Pradesh(India),Headquarters,4886300,,
Alice Pharma Private Limited,Madhya Pradesh(India),Headquarters,4886300,www.sujaychemicals.com,
Alinda Healthcare Private Limited,Gujarat(India),Headquarters,4886300,www.alindahealthcare.com,
Alisun Pharma Private Limited,Delhi(India),Headquarters,4886300,,
All Serve Healthcare Private Limited,Delhi(India),Headquarters,4886300,,
All Tex Lab Private Limited,Bihar(India),Headquarters,4886300,,
Almed Laboratories Private Limited,Maharashtra(India),Headquarters,4886300,,
Alopa Herbal Healthcare Private Limited,Karnataka(India),Headquarters,4886300,www.alopaherbal.com,
Alpesh Pharmaceuticals Private Limited,Madhya Pradesh(India),Headquarters,4886300,,
Alpine Chemist Private Limited,Maharashtra(India),Headquarters,4886300,,
Alpray Life Sciences Private Limited,Bihar(India),Headquarters,4886300,,
Alps Pharmaceuticals Private Limited,Gujarat(India),Headquarters,4886300,,
Altavista Healthcare Private Limited,Telangana(India),Headquarters,4886300,,9030212100.0
Altek Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,4886300,,
Altima Chemi Private Limited,Uttar Pradesh(India),Headquarters,4886300,,
Altus Surgicals Private Limited,Gujarat(India),Headquarters,4886300,,
Alyssum Pharma Private Limited,Madhya Pradesh(India),Headquarters,4886300,,
Alzia Pharmaceuticals Private Limited,Tamil Nadu(India),Headquarters,4886300,,
Amalgamated Drugs & Pharmaceuticals Private Limited,West Bengal(India),Headquarters,4886300,,
Amar Distributors Private Limited,West Bengal(India),Headquarters,4886300,,
Amazer Laboratories Private Limited,Delhi(India),Headquarters,4886300,,
Ambrosia Organoceuticals Private Limited,Himachal Pradesh(India),Headquarters,4886300,,1792221081.0
Ameya Medicare Private Limited,Delhi(India),Headquarters,4886300,,
Amezia Pharmaceutical Private Limited,Maharashtra(India),Headquarters,4886300,,
Ami Pharma Private Limited,Maharashtra(India),Headquarters,4886300,,
Amison Healthcare Research Private Limited,Uttar Pradesh(India),Headquarters,4886300,,
Amista Labs Private Limited,Chandigarh(India),Headquarters,4886300,www.amistalabs.in,9888995148.0
Amit Hypophosphites Private Limited,Maharashtra(India),Headquarters,4886300,,
Amka Pharma Private Limited,Rajasthan(India),Headquarters,4886300,,
Amnean Therapeutics Private Limited,Telangana(India),Headquarters,4886300,,9849389777.0
Amol Drug Pharma Private Limited,Maharashtra(India),Headquarters,4886300,www.bol.net.in,
Amrit Herbs Ayurved Private Limited,Maharashtra(India),Headquarters,4886300,,7122550242.0
Amrut Drug Research Lab Private Limited,Maharashtra(India),Headquarters,4886300,www.amrutdrug.com,9324553515.0
Amrutam Life Care Private Limited,Gujarat(India),Headquarters,4886300,,
Amvissa Pharmaceuticals Private Limited,Delhi(India),Headquarters,4886300,,
Anaar Pharmaceuticals Private Limited,Odisha(India),Headquarters,4886300,,
Anala Pharmaceuticals Private Limited,Kerala(India),Headquarters,4886300,,
Anand Healthcare Limited,Gujarat(India),Headquarters,4886300,,
Anand Kayakalp Pharmacy Private Limited,Delhi(India),Headquarters,4886300,www.anandkayakalp.com,
Anand Twines Manufacturing Private Limited,Uttar Pradesh(India),Headquarters,4886300,,
Anderv Pharmaceuticals Private Limited,Bihar(India),Headquarters,4886300,,
Andes Laboratories Private Limited,Delhi(India),Headquarters,4886300,,
Android Bioscience Private Limited,Gujarat(India),Headquarters,4886300,,
Aneeb Chemicals Private Limited,Uttar Pradesh(India),Headquarters,4886300,www.aneebchemicals.in,9910490467.0
Angel Pharma Private Limited,Andhra Pradesh(India),Headquarters,4886300,,
Angill Medichem India Private Limited,Delhi(India),Headquarters,4886300,,
Anjaneya Laboratories Private Limited,Uttar Pradesh(India),Headquarters,4886300,,
Ankur Surgipharma Limited,Gujarat(India),Headquarters,4886300,,7922900207.0
Annamalayar Medicals Private Limited,Tamil Nadu(India),Headquarters,4886300,www.annamalayarmedicals.com,4426532677.0
Anon Medicare Private Limited,Rajasthan(India),Headquarters,4886300,,
Ansturm Health Care Private Limited,Kerala(India),Headquarters,4886300,,
Anther Care Private Limited,Maharashtra(India),Headquarters,4886300,,
Anthro Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,4886300,www.anthropharmaceuticals.com,
Aperio Lifescience Private Limited,Gujarat(India),Headquarters,4886300,,
Apicad Pharmaceuticals Private Limited,Delhi(India),Headquarters,4886300,,
Apple Agro Bio-Science Limited,Maharashtra(India),Headquarters,4886300,,
Apple Laboratories Private Limited,Telangana(India),Headquarters,4886300,www.pinelabs.com,
Apple Medicals & Remedies Private Limited,Telangana(India),Headquarters,4886300,,
Apresia Lifesciences Private Limited,Delhi(India),Headquarters,4886300,,
Aqua Life Remedies Private Limited,Punjab(India),Headquarters,4886300,,
Aquaproof Speciality Chemicals Private Limited,Maharashtra(India),Headquarters,4886300,www.mumbaimaheshwari.com,
Aquila Medicare Private Limited,Maharashtra(India),Headquarters,4886300,,
Archa Pharmaceuticals Private Limited,Uttar Pradesh(India),Headquarters,4886300,,
Archem Care Private Limited,Bihar(India),Headquarters,4886300,,9934474341.0
Archon Biologicals Private Limited,Gujarat(India),Headquarters,4886300,www.pharmamart.in,
Argem Enterprises Private Limited,Maharashtra(India),Headquarters,4886300,,
Arihant Multi Commercial Limited,Maharashtra(India),Headquarters,4886300,,
Arise Medicare Systems Private Limited,Rajasthan(India),Headquarters,4886300,,
Arke Formulations Private Limited,Gujarat(India),Headquarters,4886300,,
Aromed Life Sciences Private Limited,Uttar Pradesh(India),Headquarters,4886300,,9204755167.0
Arrow Chemicals & Fertilizers Private Limited,Delhi(India),Headquarters,4886300,,
Arrow Pharmaceuticals Private Limited,Rajasthan(India),Headquarters,4886300,,9334112755.0
Artist Gold Paints Private Limited,Andhra Pradesh(India),Headquarters,4886300,,9908340004.0
Aruj Pharma Private Limited,Delhi(India),Headquarters,4886300,www.kapsindia.com,
Asco Pharmaceuticals Private Limited,Uttar Pradesh(India),Headquarters,4886300,,
Ashley Pharmatech Private Limited,Delhi(India),Headquarters,4886300,www.ashleypharmatech.com,1122246143.0
Ashtang Healthcare Private Limited,Gujarat(India),Headquarters,4886300,,8879208811.0
Ashvik Curis Private Limited,Uttar Pradesh(India),Headquarters,4886300,,7839991242.0
Ashwini Granites Private Limited,Rajasthan(India),Headquarters,4886300,,
Asian Cellulose Private Limited,Telangana(India),Headquarters,4886300,www.asiancellulose.com,4023073379.0
Aspartika Biotech Private Limited,Karnataka(India),Headquarters,4886300,www.aspartika.com,9538730365.0
Aspy Biotech Private Limited,Delhi(India),Headquarters,4886300,,
Assent Lifetech Private Limited,Bihar(India),Headquarters,4886300,,
Associated Biotech Private Limited,Delhi(India),Headquarters,4886300,www.associatedbiotech.com,9318893093.0
Assort Laboratories Private Limited,Bihar(India),Headquarters,4886300,,
Asteroids Pharmaceutical Private Limited,Madhya Pradesh(India),Headquarters,4886300,,
Astorion Pharmaceuticals Private Limited,Telangana(India),Headquarters,4886300,,
Astran Pharmaceuticals Private Limited,Tamil Nadu(India),Headquarters,4886300,,
Astria Biotech Private Limited,Rajasthan(India),Headquarters,4886300,,9056420334.0
Astroid Pharma Private Limited,Karnataka(India),Headquarters,4886300,,
Atharva Herbals Private Limited,Maharashtra(India),Headquarters,4886300,,
Auro Health Care Private Limited,Maharashtra(India),Headquarters,4886300,,
Aushdha Lifescience Private Limited,Gujarat(India),Headquarters,4886300,,
Austere Laboratories Private Limited,Delhi(India),Headquarters,4886300,,
Autumn Pharmachem Private Limited,Maharashtra(India),Headquarters,4886300,,
Avadh Ayurvedic Private Limited,Uttar Pradesh(India),Headquarters,4886300,,
Avance Polytech Private Limited,Gujarat(India),Headquarters,4886300,www.avancepolytech.co.in,7926562756.0
Aved Ayurved Private Limited,West Bengal(India),Headquarters,4886300,,
Avertis Remedies Private Limited,Uttar Pradesh(India),Headquarters,4886300,,7895732365.0
Aviman Medicare Private Limited,Maharashtra(India),Headquarters,4886300,,
Avinash Ayurtech Private Limited,Maharashtra(India),Headquarters,4886300,,
Avl Life Science Private Limited,Gujarat(India),Headquarters,4886300,,
Avni Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,4886300,,9371201941.0
Avsaan Herbo Care Private Limited,Delhi(India),Headquarters,4886300,,
Axennic Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,4886300,indiamart-289.business1.com,9422001778.0
Axial Pharmaceuticals Private Limited,Gujarat(India),Headquarters,4886300,www.axialpharmaceuticals.com,9334167752.0
Axis Life Science Private Limited,Gujarat(India),Headquarters,4886300,www.axislifescience.com,9099912501.0
Ayur Bharti Healthcare Private Limited,Karnataka(India),Headquarters,4886300,,
Azure Remedies Private Limited,Delhi(India),Headquarters,4886300,,9927666500.0
